"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"473","Frejgatan 20, Stockholm","427","Råsundaskolan","12/1/2019 - 12/31/2019, Every day, Daily Average",500,353,707
"473","Frejgatan 20, Stockholm","428","Charlottenburg","12/1/2019 - 12/31/2019, Every day, Daily Average",443,304,645
"473","Frejgatan 20, Stockholm","429","Mariehäll","12/1/2019 - 12/31/2019, Every day, Daily Average",887,680,1156
"473","Frejgatan 20, Stockholm","430","Södra Hässelby Gård","12/1/2019 - 12/31/2019, Every day, Daily Average",1301,1040,1626
"473","Frejgatan 20, Stockholm","431","Sundbybergs industriområde","12/1/2019 - 12/31/2019, Every day, Daily Average",824,650,1043
"473","Frejgatan 20, Stockholm","432","Herserud","12/1/2019 - 12/31/2019, Every day, Daily Average",421,289,612
"473","Frejgatan 20, Stockholm","433","Råsten","12/1/2019 - 12/31/2019, Every day, Daily Average",622,441,876
"473","Frejgatan 20, Stockholm","435","Blåkulla","12/1/2019 - 12/31/2019, Every day, Daily Average",374,236,592
"473","Frejgatan 20, Stockholm","437","Beckomberga","12/1/2019 - 12/31/2019, Every day, Daily Average",1203,939,1540
"473","Frejgatan 20, Stockholm","439","Värtaverket 3","12/1/2019 - 12/31/2019, Every day, Daily Average",348,186,647
"473","Frejgatan 20, Stockholm","441","Grimsta","12/1/2019 - 12/31/2019, Every day, Daily Average",1154,928,1434
"473","Frejgatan 20, Stockholm","442","Hallen","12/1/2019 - 12/31/2019, Every day, Daily Average",581,399,844
"473","Frejgatan 20, Stockholm","443","Västra Råcksta","12/1/2019 - 12/31/2019, Every day, Daily Average",1244,974,1588
"473","Frejgatan 20, Stockholm","444","Norra Begravningsplatsen","12/1/2019 - 12/31/2019, Every day, Daily Average",239,130,436
"473","Frejgatan 20, Stockholm","445","Rudviken","12/1/2019 - 12/31/2019, Every day, Daily Average",339,231,495
"473","Frejgatan 20, Stockholm","446","Värtahamnen 1","12/1/2019 - 12/31/2019, Every day, Daily Average",316,180,552
"473","Frejgatan 20, Stockholm","447","Eneby","12/1/2019 - 12/31/2019, Every day, Daily Average",1147,895,1468
"473","Frejgatan 20, Stockholm","449","Lilla Alby","12/1/2019 - 12/31/2019, Every day, Daily Average",717,557,921
"473","Frejgatan 20, Stockholm","450","Solna Centrum","12/1/2019 - 12/31/2019, Every day, Daily Average",466,328,661
"473","Frejgatan 20, Stockholm","451","Ekensberg","12/1/2019 - 12/31/2019, Every day, Daily Average",545,405,732
"473","Frejgatan 20, Stockholm","452","Solna Business Park","12/1/2019 - 12/31/2019, Every day, Daily Average",607,454,810
"473","Frejgatan 20, Stockholm","453","Mosstorp","12/1/2019 - 12/31/2019, Every day, Daily Average",487,330,716
"473","Frejgatan 20, Stockholm","454","Skytteholm","12/1/2019 - 12/31/2019, Every day, Daily Average",544,403,732
"473","Frejgatan 20, Stockholm","455","Norra Gångsätra","12/1/2019 - 12/31/2019, Every day, Daily Average",703,490,1008
"473","Frejgatan 20, Stockholm","456","Bromma Flygplats V","12/1/2019 - 12/31/2019, Every day, Daily Average",1002,727,1379
"473","Frejgatan 20, Stockholm","457","Albano","12/1/2019 - 12/31/2019, Every day, Daily Average",87,44,168
"473","Frejgatan 20, Stockholm","458","Hagalunds arbetsplatsomr","12/1/2019 - 12/31/2019, Every day, Daily Average",321,215,478
"473","Frejgatan 20, Stockholm","459","Centrala Käppala","12/1/2019 - 12/31/2019, Every day, Daily Average",868,695,1082
"473","Frejgatan 20, Stockholm","460","Råcksta Gård","12/1/2019 - 12/31/2019, Every day, Daily Average",1139,883,1468
"473","Frejgatan 20, Stockholm","461","Baggeby","12/1/2019 - 12/31/2019, Every day, Daily Average",491,351,686
"473","Frejgatan 20, Stockholm","462","Centrala Hjorthagen","12/1/2019 - 12/31/2019, Every day, Daily Average",342,163,713
"473","Frejgatan 20, Stockholm","463","Centrala Gångsätra","12/1/2019 - 12/31/2019, Every day, Daily Average",557,398,779
"473","Frejgatan 20, Stockholm","464","Östra Käppala","12/1/2019 - 12/31/2019, Every day, Daily Average",935,722,1209
"473","Frejgatan 20, Stockholm","465","Hanneberg","12/1/2019 - 12/31/2019, Every day, Daily Average",377,260,544
"473","Frejgatan 20, Stockholm","467","Bromma Flygplats N","12/1/2019 - 12/31/2019, Every day, Daily Average",1110,860,1431
"473","Frejgatan 20, Stockholm","468","Bällstahamnen","12/1/2019 - 12/31/2019, Every day, Daily Average",951,718,1259
"473","Frejgatan 20, Stockholm","469","Albydal","12/1/2019 - 12/31/2019, Every day, Daily Average",352,238,520
"473","Frejgatan 20, Stockholm","470","Albygård","12/1/2019 - 12/31/2019, Every day, Daily Average",452,314,649
"473","Frejgatan 20, Stockholm","471","Solna Strand","12/1/2019 - 12/31/2019, Every day, Daily Average",663,505,869
"473","Frejgatan 20, Stockholm","472","Bromma Kyrka","12/1/2019 - 12/31/2019, Every day, Daily Average",1094,869,1375
"473","Frejgatan 20, Stockholm","473","Vanadislunden","12/1/2019 - 12/31/2019, Every day, Daily Average",297,80,1098
"473","Frejgatan 20, Stockholm","474","Lill-Jansskogen V","12/1/2019 - 12/31/2019, Every day, Daily Average",215,79,578
"473","Frejgatan 20, Stockholm","475","Huvudstafältet","12/1/2019 - 12/31/2019, Every day, Daily Average",659,473,917
"473","Frejgatan 20, Stockholm","476","Roslagstulls sjukhus","12/1/2019 - 12/31/2019, Every day, Daily Average",102,34,302
"473","Frejgatan 20, Stockholm","477","Kottla Mölna Kappsta","12/1/2019 - 12/31/2019, Every day, Daily Average",674,493,920
"473","Frejgatan 20, Stockholm","478","Bodal","12/1/2019 - 12/31/2019, Every day, Daily Average",545,324,914
"473","Frejgatan 20, Stockholm","479","Brevik","12/1/2019 - 12/31/2019, Every day, Daily Average",845,647,1103
"473","Frejgatan 20, Stockholm","480","Gamla Huvusta","12/1/2019 - 12/31/2019, Every day, Daily Average",528,360,773
"473","Frejgatan 20, Stockholm","481","Runstensplan","12/1/2019 - 12/31/2019, Every day, Daily Average",1168,904,1509
"473","Frejgatan 20, Stockholm","482","Karolinska sjukhuset","12/1/2019 - 12/31/2019, Every day, Daily Average",239,97,583
"473","Frejgatan 20, Stockholm","483","Lovö glesbygd","12/1/2019 - 12/31/2019, Every day, Daily Average",1396,1124,1732
"473","Frejgatan 20, Stockholm","484","Karlbergs Slott","12/1/2019 - 12/31/2019, Every day, Daily Average",354,172,727
"473","Frejgatan 20, Stockholm","485","Högberga","12/1/2019 - 12/31/2019, Every day, Daily Average",797,602,1054
"473","Frejgatan 20, Stockholm","486","Södra Riksby","12/1/2019 - 12/31/2019, Every day, Daily Average",856,644,1136
"473","Frejgatan 20, Stockholm","487","Lill-Jansskogen Ö","12/1/2019 - 12/31/2019, Every day, Daily Average",424,188,951
"473","Frejgatan 20, Stockholm","488","Södra Huvusta","12/1/2019 - 12/31/2019, Every day, Daily Average",639,427,954
"473","Frejgatan 20, Stockholm","489","Larsberg","12/1/2019 - 12/31/2019, Every day, Daily Average",545,393,755
"473","Frejgatan 20, Stockholm","490","Karolinska institutet","12/1/2019 - 12/31/2019, Every day, Daily Average",314,144,680
"473","Frejgatan 20, Stockholm","491","Wenner Gren Center","12/1/2019 - 12/31/2019, Every day, Daily Average",94,30,292
"473","Frejgatan 20, Stockholm","492","Norrtull","12/1/2019 - 12/31/2019, Every day, Daily Average",92,45,185
"473","Frejgatan 20, Stockholm","494","Norra Station 1","12/1/2019 - 12/31/2019, Every day, Daily Average",234,102,536
"473","Frejgatan 20, Stockholm","495","Roslagstull","12/1/2019 - 12/31/2019, Every day, Daily Average",80,33,190
"473","Frejgatan 20, Stockholm","496","Jungfrudansen","12/1/2019 - 12/31/2019, Every day, Daily Average",704,525,943
"473","Frejgatan 20, Stockholm","497","Blackeberg","12/1/2019 - 12/31/2019, Every day, Daily Average",1108,866,1417
"473","Frejgatan 20, Stockholm","498","Östra Station","12/1/2019 - 12/31/2019, Every day, Daily Average",202,77,527
"473","Frejgatan 20, Stockholm","499","Smedsbacken","12/1/2019 - 12/31/2019, Every day, Daily Average",428,221,826
"473","Frejgatan 20, Stockholm","500","Ängbylunden","12/1/2019 - 12/31/2019, Every day, Daily Average",1065,829,1367
"473","Frejgatan 20, Stockholm","503","Centralgaraget","12/1/2019 - 12/31/2019, Every day, Daily Average",101,32,315
"473","Frejgatan 20, Stockholm","504","Centrala Skärsätra","12/1/2019 - 12/31/2019, Every day, Daily Average",648,496,846
"473","Frejgatan 20, Stockholm","505","Tre Liljor","12/1/2019 - 12/31/2019, Every day, Daily Average",185,90,378
"473","Frejgatan 20, Stockholm","506","Kampementsbacken","12/1/2019 - 12/31/2019, Every day, Daily Average",457,259,804
"473","Frejgatan 20, Stockholm","508","Hästgardet","12/1/2019 - 12/31/2019, Every day, Daily Average",407,203,812
"473","Frejgatan 20, Stockholm","509","Aga","12/1/2019 - 12/31/2019, Every day, Daily Average",598,450,793
"473","Frejgatan 20, Stockholm","510","Johannesfred","12/1/2019 - 12/31/2019, Every day, Daily Average",833,626,1107
"473","Frejgatan 20, Stockholm","511","Frihamnen","12/1/2019 - 12/31/2019, Every day, Daily Average",494,293,831
"473","Frejgatan 20, Stockholm","512","Öregrundsgatan","12/1/2019 - 12/31/2019, Every day, Daily Average",436,243,780
"473","Frejgatan 20, Stockholm","513","Västra skogen","12/1/2019 - 12/31/2019, Every day, Daily Average",815,522,1271
"473","Frejgatan 20, Stockholm","514","Olaus Petri Kyrka","12/1/2019 - 12/31/2019, Every day, Daily Average",393,212,727
"473","Frejgatan 20, Stockholm","515","Matteuskyrka","12/1/2019 - 12/31/2019, Every day, Daily Average",196,88,435
"473","Frejgatan 20, Stockholm","516","Surbrunnsområdet","12/1/2019 - 12/31/2019, Every day, Daily Average",78,31,194
"473","Frejgatan 20, Stockholm","518","Lärkstaden","12/1/2019 - 12/31/2019, Every day, Daily Average",155,83,288
"473","Frejgatan 20, Stockholm","519","Ättehagen","12/1/2019 - 12/31/2019, Every day, Daily Average",988,764,1276
"473","Frejgatan 20, Stockholm","520","Polstjärnan","12/1/2019 - 12/31/2019, Every day, Daily Average",137,63,296
"473","Frejgatan 20, Stockholm","523","Tessinparken","12/1/2019 - 12/31/2019, Every day, Daily Average",438,247,775
"473","Frejgatan 20, Stockholm","524","Danderydsplan V","12/1/2019 - 12/31/2019, Every day, Daily Average",202,118,345
"473","Frejgatan 20, Stockholm","525","Norra Real","12/1/2019 - 12/31/2019, Every day, Daily Average",127,47,336
"473","Frejgatan 20, Stockholm","526","Rödaberget","12/1/2019 - 12/31/2019, Every day, Daily Average",302,188,484
"473","Frejgatan 20, Stockholm","527","Gustav Vasa Kyrka","12/1/2019 - 12/31/2019, Every day, Daily Average",209,117,372
"473","Frejgatan 20, Stockholm","528","Danderydsplan Ö","12/1/2019 - 12/31/2019, Every day, Daily Average",218,134,353
"473","Frejgatan 20, Stockholm","529","Birkagården","12/1/2019 - 12/31/2019, Every day, Daily Average",328,140,763
"473","Frejgatan 20, Stockholm","530","Tegeludden","12/1/2019 - 12/31/2019, Every day, Daily Average",495,295,829
"473","Frejgatan 20, Stockholm","532","Mensättra","12/1/2019 - 12/31/2019, Every day, Daily Average",1583,1235,2027
"473","Frejgatan 20, Stockholm","533","Hälsingehöjden","12/1/2019 - 12/31/2019, Every day, Daily Average",285,175,462
"473","Frejgatan 20, Stockholm","534","Betlehemskyrkan","12/1/2019 - 12/31/2019, Every day, Daily Average",129,51,324
"473","Frejgatan 20, Stockholm","535","Stureparken V","12/1/2019 - 12/31/2019, Every day, Daily Average",257,150,437
"473","Frejgatan 20, Stockholm","536","Färjestadsvägen V","12/1/2019 - 12/31/2019, Every day, Daily Average",1036,799,1341
"473","Frejgatan 20, Stockholm","537","Åkeshovsbadet","12/1/2019 - 12/31/2019, Every day, Daily Average",945,719,1241
"473","Frejgatan 20, Stockholm","539","Stureparken Ö","12/1/2019 - 12/31/2019, Every day, Daily Average",274,165,453
"473","Frejgatan 20, Stockholm","540","Observatorielunden","12/1/2019 - 12/31/2019, Every day, Daily Average",201,97,414
"473","Frejgatan 20, Stockholm","541","Fågelberget","12/1/2019 - 12/31/2019, Every day, Daily Average",567,328,977
"473","Frejgatan 20, Stockholm","542","Norra Traneberg","12/1/2019 - 12/31/2019, Every day, Daily Average",664,539,816
"473","Frejgatan 20, Stockholm","543","Tyskbagarområdet","12/1/2019 - 12/31/2019, Every day, Daily Average",305,196,473
"473","Frejgatan 20, Stockholm","545","Eriksberg","12/1/2019 - 12/31/2019, Every day, Daily Average",261,151,450
"473","Frejgatan 20, Stockholm","546","Rörstrand","12/1/2019 - 12/31/2019, Every day, Daily Average",441,210,923
"473","Frejgatan 20, Stockholm","547","Elverket","12/1/2019 - 12/31/2019, Every day, Daily Average",228,127,409
"473","Frejgatan 20, Stockholm","548","Observatoriegatan","12/1/2019 - 12/31/2019, Every day, Daily Average",374,232,602
"473","Frejgatan 20, Stockholm","549","Ulvsunda","12/1/2019 - 12/31/2019, Every day, Daily Average",776,546,1102
"473","Frejgatan 20, Stockholm","553","S:t Eriksplan","12/1/2019 - 12/31/2019, Every day, Daily Average",409,228,733
"473","Frejgatan 20, Stockholm","554","Sjökatten","12/1/2019 - 12/31/2019, Every day, Daily Average",316,171,583
"473","Frejgatan 20, Stockholm","556","Humlegården V","12/1/2019 - 12/31/2019, Every day, Daily Average",339,192,597
"473","Frejgatan 20, Stockholm","557","Ladugårdsgärdet","12/1/2019 - 12/31/2019, Every day, Daily Average",595,338,1044
"473","Frejgatan 20, Stockholm","558","Karlaplan","12/1/2019 - 12/31/2019, Every day, Daily Average",337,211,535
"473","Frejgatan 20, Stockholm","559","Eriksvik","12/1/2019 - 12/31/2019, Every day, Daily Average",1574,1221,2028
"473","Frejgatan 20, Stockholm","560","Gustav Adolfskyrkan V","12/1/2019 - 12/31/2019, Every day, Daily Average",384,244,602
"473","Frejgatan 20, Stockholm","561","Saltmätargatan","12/1/2019 - 12/31/2019, Every day, Daily Average",307,172,546
"473","Frejgatan 20, Stockholm","562","Sabbatsberg","12/1/2019 - 12/31/2019, Every day, Daily Average",439,277,693
"473","Frejgatan 20, Stockholm","564","Brunnsgatan N","12/1/2019 - 12/31/2019, Every day, Daily Average",231,137,388
"473","Frejgatan 20, Stockholm","565","Johannes Kyrka","12/1/2019 - 12/31/2019, Every day, Daily Average",376,224,629
"473","Frejgatan 20, Stockholm","567","Östra Hornsberg","12/1/2019 - 12/31/2019, Every day, Daily Average",397,221,711
"473","Frejgatan 20, Stockholm","568","Humlegården Ö","12/1/2019 - 12/31/2019, Every day, Daily Average",349,205,592
"473","Frejgatan 20, Stockholm","569","Kungssten","12/1/2019 - 12/31/2019, Every day, Daily Average",435,269,701
"473","Frejgatan 20, Stockholm","570","Östermalmstorg","12/1/2019 - 12/31/2019, Every day, Daily Average",377,236,601
"473","Frejgatan 20, Stockholm","571","Nockebyhov","12/1/2019 - 12/31/2019, Every day, Daily Average",998,753,1321
"473","Frejgatan 20, Stockholm","573","Västra Hornsberg","12/1/2019 - 12/31/2019, Every day, Daily Average",399,229,693
"473","Frejgatan 20, Stockholm","574","Skandiahuset","12/1/2019 - 12/31/2019, Every day, Daily Average",382,218,668
"473","Frejgatan 20, Stockholm","575","Färjestadsvägen Ö","12/1/2019 - 12/31/2019, Every day, Daily Average",997,762,1303
"473","Frejgatan 20, Stockholm","576","Gustav Adolfskyrkan Ö","12/1/2019 - 12/31/2019, Every day, Daily Average",504,313,809
"473","Frejgatan 20, Stockholm","578","Östra Stadshagen","12/1/2019 - 12/31/2019, Every day, Daily Average",636,409,988
"473","Frejgatan 20, Stockholm","579","Åkeshov","12/1/2019 - 12/31/2019, Every day, Daily Average",968,730,1282
"473","Frejgatan 20, Stockholm","580","Västra Kristineberg","12/1/2019 - 12/31/2019, Every day, Daily Average",468,272,802
"473","Frejgatan 20, Stockholm","581","Orminge","12/1/2019 - 12/31/2019, Every day, Daily Average",1671,1264,2207
"473","Frejgatan 20, Stockholm","582","Tandläkarhögskolan","12/1/2019 - 12/31/2019, Every day, Daily Average",341,205,566
"473","Frejgatan 20, Stockholm","583","Kronkvarnen","12/1/2019 - 12/31/2019, Every day, Daily Average",396,269,581
"473","Frejgatan 20, Stockholm","584","Atlasområdet","12/1/2019 - 12/31/2019, Every day, Daily Average",533,256,1107
"473","Frejgatan 20, Stockholm","585","Alströmergatan","12/1/2019 - 12/31/2019, Every day, Daily Average",582,379,891
"473","Frejgatan 20, Stockholm","586","Historiska Muséet","12/1/2019 - 12/31/2019, Every day, Daily Average",444,301,654
"473","Frejgatan 20, Stockholm","587","Adolf Fredriks Kyrka","12/1/2019 - 12/31/2019, Every day, Daily Average",375,228,616
"473","Frejgatan 20, Stockholm","588","Tegnerlunden","12/1/2019 - 12/31/2019, Every day, Daily Average",491,315,763
"473","Frejgatan 20, Stockholm","589","Diplomatstaden","12/1/2019 - 12/31/2019, Every day, Daily Average",622,390,990
"473","Frejgatan 20, Stockholm","590","Skvalberget","12/1/2019 - 12/31/2019, Every day, Daily Average",413,260,654
"473","Frejgatan 20, Stockholm","591","Oscarskyrkan","12/1/2019 - 12/31/2019, Every day, Daily Average",596,382,929
"473","Frejgatan 20, Stockholm","592","Stureplan V","12/1/2019 - 12/31/2019, Every day, Daily Average",371,231,594
"473","Frejgatan 20, Stockholm","593","Brunnsgatan S","12/1/2019 - 12/31/2019, Every day, Daily Average",433,268,699
"473","Frejgatan 20, Stockholm","594","Garnisonen","12/1/2019 - 12/31/2019, Every day, Daily Average",611,392,950
"473","Frejgatan 20, Stockholm","595","Stureplan Ö","12/1/2019 - 12/31/2019, Every day, Daily Average",417,279,621
"473","Frejgatan 20, Stockholm","596","Oxtorget","12/1/2019 - 12/31/2019, Every day, Daily Average",497,301,819
"473","Frejgatan 20, Stockholm","597","Norra Bantorget Ö","12/1/2019 - 12/31/2019, Every day, Daily Average",575,382,864
"473","Frejgatan 20, Stockholm","598","Södra Traneberg","12/1/2019 - 12/31/2019, Every day, Daily Average",662,452,967
"473","Frejgatan 20, Stockholm","599","S:t Eriksgatan","12/1/2019 - 12/31/2019, Every day, Daily Average",493,326,743
"473","Frejgatan 20, Stockholm","601","Drottningholm","12/1/2019 - 12/31/2019, Every day, Daily Average",1183,903,1548
"473","Frejgatan 20, Stockholm","602","Östermalmshallen","12/1/2019 - 12/31/2019, Every day, Daily Average",547,352,848
"473","Frejgatan 20, Stockholm","604","Hötorget","12/1/2019 - 12/31/2019, Every day, Daily Average",459,282,745
"473","Frejgatan 20, Stockholm","605","Dramatiska teatern","12/1/2019 - 12/31/2019, Every day, Daily Average",642,414,993
"473","Frejgatan 20, Stockholm","606","Norrlandsgatan","12/1/2019 - 12/31/2019, Every day, Daily Average",508,316,815
"473","Frejgatan 20, Stockholm","607","S:t Eriks Sjukhus","12/1/2019 - 12/31/2019, Every day, Daily Average",659,423,1026
"473","Frejgatan 20, Stockholm","608","S:t Görans Sjukhus","12/1/2019 - 12/31/2019, Every day, Daily Average",552,335,906
"473","Frejgatan 20, Stockholm","609","Hedvig Eleonora Kyrka","12/1/2019 - 12/31/2019, Every day, Daily Average",591,385,905
"473","Frejgatan 20, Stockholm","610","Östra Åkeslund","12/1/2019 - 12/31/2019, Every day, Daily Average",911,740,1120
"473","Frejgatan 20, Stockholm","611","Norra Bantorget V","12/1/2019 - 12/31/2019, Every day, Daily Average",558,295,1055
"473","Frejgatan 20, Stockholm","612","Oscarsteatern","12/1/2019 - 12/31/2019, Every day, Daily Average",641,402,1020
"473","Frejgatan 20, Stockholm","613","Norra Abrahamsberg","12/1/2019 - 12/31/2019, Every day, Daily Average",871,667,1136
"473","Frejgatan 20, Stockholm","614","Strandvägen","12/1/2019 - 12/31/2019, Every day, Daily Average",584,397,858
"473","Frejgatan 20, Stockholm","616","Tekniska Nämndhuset","12/1/2019 - 12/31/2019, Every day, Daily Average",599,372,963
"473","Frejgatan 20, Stockholm","617","Hötorgscity","12/1/2019 - 12/31/2019, Every day, Daily Average",498,319,776
"473","Frejgatan 20, Stockholm","618","Alvik","12/1/2019 - 12/31/2019, Every day, Daily Average",719,503,1027
"473","Frejgatan 20, Stockholm","619","Fridhemsplan","12/1/2019 - 12/31/2019, Every day, Daily Average",571,386,842
"473","Frejgatan 20, Stockholm","620","Norrmalmstorg","12/1/2019 - 12/31/2019, Every day, Daily Average",618,407,936
"473","Frejgatan 20, Stockholm","621","Thorildsplan","12/1/2019 - 12/31/2019, Every day, Daily Average",475,279,806
"473","Frejgatan 20, Stockholm","622","Stora Mossen","12/1/2019 - 12/31/2019, Every day, Daily Average",882,626,1242
"473","Frejgatan 20, Stockholm","623","Centralstationen N","12/1/2019 - 12/31/2019, Every day, Daily Average",623,339,1143
"473","Frejgatan 20, Stockholm","624","Sergels Torg","12/1/2019 - 12/31/2019, Every day, Daily Average",542,347,846
"473","Frejgatan 20, Stockholm","625","Wargentinsgatan","12/1/2019 - 12/31/2019, Every day, Daily Average",663,403,1090
"473","Frejgatan 20, Stockholm","626","Centralposten","12/1/2019 - 12/31/2019, Every day, Daily Average",706,460,1082
"473","Frejgatan 20, Stockholm","629","Lindhagensplan","12/1/2019 - 12/31/2019, Every day, Daily Average",577,358,927
"473","Frejgatan 20, Stockholm","630","Gustavsvik","12/1/2019 - 12/31/2019, Every day, Daily Average",1554,1212,1991
"473","Frejgatan 20, Stockholm","631","Kungsträdgården","12/1/2019 - 12/31/2019, Every day, Daily Average",657,433,995
"473","Frejgatan 20, Stockholm","633","Blasieholmen","12/1/2019 - 12/31/2019, Every day, Daily Average",721,490,1059
"473","Frejgatan 20, Stockholm","634","Brunkeberg","12/1/2019 - 12/31/2019, Every day, Daily Average",563,359,880
"473","Frejgatan 20, Stockholm","635","Kronoberg","12/1/2019 - 12/31/2019, Every day, Daily Average",681,470,986
"473","Frejgatan 20, Stockholm","636","Gallerian","12/1/2019 - 12/31/2019, Every day, Daily Average",623,397,977
"473","Frejgatan 20, Stockholm","637","Källvägen","12/1/2019 - 12/31/2019, Every day, Daily Average",1518,1163,1980
"473","Frejgatan 20, Stockholm","638","Kungsbroplan","12/1/2019 - 12/31/2019, Every day, Daily Average",646,405,1029
"473","Frejgatan 20, Stockholm","639","Fredhäll","12/1/2019 - 12/31/2019, Every day, Daily Average",503,300,841
"473","Frejgatan 20, Stockholm","640","Södra Gustavsberg","12/1/2019 - 12/31/2019, Every day, Daily Average",1757,1393,2215
"473","Frejgatan 20, Stockholm","641","Klara Kyrka","12/1/2019 - 12/31/2019, Every day, Daily Average",614,399,943
"473","Frejgatan 20, Stockholm","642","Södra Abrahamsberg","12/1/2019 - 12/31/2019, Every day, Daily Average",941,694,1274
"473","Frejgatan 20, Stockholm","643","Djurgårdsstaden","12/1/2019 - 12/31/2019, Every day, Daily Average",669,481,929
"473","Frejgatan 20, Stockholm","644","Södra Djurgården","12/1/2019 - 12/31/2019, Every day, Daily Average",916,625,1340
"473","Frejgatan 20, Stockholm","645","Kungsklippan","12/1/2019 - 12/31/2019, Every day, Daily Average",686,435,1079
"473","Frejgatan 20, Stockholm","646","Hemmet","12/1/2019 - 12/31/2019, Every day, Daily Average",716,467,1096
"473","Frejgatan 20, Stockholm","647","Nyckelviken","12/1/2019 - 12/31/2019, Every day, Daily Average",1340,957,1876
"473","Frejgatan 20, Stockholm","648","Rålambshov","12/1/2019 - 12/31/2019, Every day, Daily Average",659,386,1123
"473","Frejgatan 20, Stockholm","649","Centralstationen S","12/1/2019 - 12/31/2019, Every day, Daily Average",628,380,1037
"473","Frejgatan 20, Stockholm","651","Karlsvik","12/1/2019 - 12/31/2019, Every day, Daily Average",728,460,1151
"473","Frejgatan 20, Stockholm","652","Nockeby","12/1/2019 - 12/31/2019, Every day, Daily Average",1114,840,1476
"473","Frejgatan 20, Stockholm","653","Olovslund","12/1/2019 - 12/31/2019, Every day, Daily Average",1086,775,1520
"473","Frejgatan 20, Stockholm","654","Äppelviken","12/1/2019 - 12/31/2019, Every day, Daily Average",834,598,1162
"473","Frejgatan 20, Stockholm","655","Tegelbacken","12/1/2019 - 12/31/2019, Every day, Daily Average",629,400,987
"473","Frejgatan 20, Stockholm","656","Södra Björknäs","12/1/2019 - 12/31/2019, Every day, Daily Average",1431,1093,1873
"473","Frejgatan 20, Stockholm","657","Pontonjärparken","12/1/2019 - 12/31/2019, Every day, Daily Average",766,513,1142
"473","Frejgatan 20, Stockholm","658","Skeppsholmen","12/1/2019 - 12/31/2019, Every day, Daily Average",885,644,1214
"473","Frejgatan 20, Stockholm","660","Stadshuset","12/1/2019 - 12/31/2019, Every day, Daily Average",795,480,1314
"473","Frejgatan 20, Stockholm","661","Landstingshuset","12/1/2019 - 12/31/2019, Every day, Daily Average",846,564,1267
"473","Frejgatan 20, Stockholm","662","Tre Kronor","12/1/2019 - 12/31/2019, Every day, Daily Average",657,405,1063
"473","Frejgatan 20, Stockholm","663","Eira","12/1/2019 - 12/31/2019, Every day, Daily Average",803,527,1221
"473","Frejgatan 20, Stockholm","664","Stora Essingen","12/1/2019 - 12/31/2019, Every day, Daily Average",505,318,800
"473","Frejgatan 20, Stockholm","665","Skuru","12/1/2019 - 12/31/2019, Every day, Daily Average",1344,1009,1789
"473","Frejgatan 20, Stockholm","666","Svedbergsplan","12/1/2019 - 12/31/2019, Every day, Daily Average",781,533,1144
"473","Frejgatan 20, Stockholm","667","Centrala Marieberg","12/1/2019 - 12/31/2019, Every day, Daily Average",798,538,1181
"473","Frejgatan 20, Stockholm","668","Mariebergsparken","12/1/2019 - 12/31/2019, Every day, Daily Average",758,504,1139
"473","Frejgatan 20, Stockholm","669","Skeppsbron","12/1/2019 - 12/31/2019, Every day, Daily Average",921,653,1297
"473","Frejgatan 20, Stockholm","671","Ålsten","12/1/2019 - 12/31/2019, Every day, Daily Average",971,738,1276
"473","Frejgatan 20, Stockholm","673","Stortorget","12/1/2019 - 12/31/2019, Every day, Daily Average",939,673,1309
"473","Frejgatan 20, Stockholm","674","Lilla Essingen","12/1/2019 - 12/31/2019, Every day, Daily Average",486,298,791
"473","Frejgatan 20, Stockholm","676","Munkbron","12/1/2019 - 12/31/2019, Every day, Daily Average",677,419,1092
"473","Frejgatan 20, Stockholm","677","Höglandet","12/1/2019 - 12/31/2019, Every day, Daily Average",1081,877,1331
"473","Frejgatan 20, Stockholm","678","Ludvigsberg","12/1/2019 - 12/31/2019, Every day, Daily Average",796,546,1159
"473","Frejgatan 20, Stockholm","679","Mariaberget","12/1/2019 - 12/31/2019, Every day, Daily Average",750,503,1118
"473","Frejgatan 20, Stockholm","680","Högalidskyrkan","12/1/2019 - 12/31/2019, Every day, Daily Average",881,602,1287
"473","Frejgatan 20, Stockholm","681","Långholmen","12/1/2019 - 12/31/2019, Every day, Daily Average",810,542,1208
"473","Frejgatan 20, Stockholm","682","Smedslätten","12/1/2019 - 12/31/2019, Every day, Daily Average",881,688,1127
"473","Frejgatan 20, Stockholm","683","Gullfjärdsplan","12/1/2019 - 12/31/2019, Every day, Daily Average",716,448,1143
"473","Frejgatan 20, Stockholm","684","Mosebacke","12/1/2019 - 12/31/2019, Every day, Daily Average",847,543,1320
"473","Frejgatan 20, Stockholm","685","Klinten","12/1/2019 - 12/31/2019, Every day, Daily Average",1372,1050,1791
"473","Frejgatan 20, Stockholm","686","Stadsgården","12/1/2019 - 12/31/2019, Every day, Daily Average",813,551,1199
"473","Frejgatan 20, Stockholm","687","Norra Lännersta","12/1/2019 - 12/31/2019, Every day, Daily Average",1477,1142,1908
"473","Frejgatan 20, Stockholm","690","Danviken","12/1/2019 - 12/31/2019, Every day, Daily Average",1150,787,1679
